Id,Action
133,0.8914615740090868
134,0.9163214729469892
135,0.9806439966853573
136,0.9255256283293581
137,0.9788472002641928
138,0.9212183987473198
139,0.9157673192308892
140,0.9534855606493629
141,0.9241564094323362
142,0.9370245945794524
143,0.9865039102746586
144,0.9806150955089283
145,0.9736917442965652
146,0.8356751358948573
147,0.8971783898203419
148,0.9106278613415634
149,0.9755151398202615
150,0.958213905668021
151,0.9510801045033124
152,0.8701244180872508
153,0.9499424143420827
154,0.8987717357709262
155,0.9340389477390496
156,0.9425174954288055
157,0.9328173204614629
158,0.9587530376799198
159,0.9106249871643266
160,0.9590890832309167
161,0.8707356277991373
162,0.9806439966853573
163,0.9632087851244179
164,0.9580414849318754
165,0.9695637351607524
166,0.9672488119813241
167,0.9466309071428719
168,0.9466309071428719
169,0.9576835666622036
170,0.9902115101762667
171,0.9510801045033124
172,0.9592492988852
173,0.9641476964169962
174,0.9680538588511282
175,0.9473249658467713
176,0.983605009608761
177,0.9161350326292139
178,0.9904149938638629
179,0.9716491000830247
180,0.8971783898203419
181,0.884840073055951
182,0.9695104025214795
183,0.9596732031986234
184,0.9598471986251351
185,0.9726448065542516
186,0.95779952669794
187,0.9465738084200942
188,0.9161350326292139
189,0.9212183987473198
190,0.983605009608761
191,0.9806439966853573
192,0.9157673192308892
193,0.983605009608761
194,0.9645320495587191
195,0.9476285611536358
196,0.9736917442965652
197,0.9699271597253426
198,0.9660112203964902
199,0.9726448065542516
200,0.8129612943661336
201,0.9487398725408726
202,0.9756799485145625
203,0.9015210027353008
204,0.9466309071428719
205,0.9555201577497613
206,0.9199139391525126
207,0.9858565003620565
208,0.9071058377247454
209,0.9396357391890224
210,0.9090743288911216
211,0.9876752510651122
212,0.8499004773185862
213,0.9855261682817644
214,0.9466852154903561
215,0.9560332634311318
216,0.9436186144963435
217,0.9515021884396444
218,0.9535668483136452
219,0.9527148782410794
220,0.9456730101845287
221,0.9488273051387438
222,0.9853371185393054
223,0.9582321055571568
224,0.9068012491639423
225,0.98930871326269
226,0.9255256283293581
227,0.9234394618304234
228,0.9793038840172084
229,0.975490679878177
230,0.9743052717684171
231,0.9071058377247454
232,0.9497485308069846
233,0.9328173204614629
234,0.885112303776825
235,0.9511782278673128
236,0.8916159574882114
237,0.9780418705285432
238,0.9788472002641928
239,0.8414050902161295
240,0.9805742608019503
241,0.9695637351607524
242,0.8903765681110006
243,0.7547333838482286
244,0.8987717357709262
245,0.9257793603938229
246,0.9948904225078481
247,0.9030576299096491
248,0.9505505415557205
249,0.986497171911038
250,0.9803361740355913
251,0.9204985752778405
252,0.9528860945539664
253,0.9476555410860953
254,0.9771801647207395
255,0.9923088623495998
256,0.9695637351607524
257,0.9599358082424502
258,0.9157673192308892
259,0.954821000784914
260,0.983605009608761
261,0.9736917442965652
262,0.9671148473190647
263,0.9579666267520425
264,0.9806439966853573
265,0.986481106281452
266,0.9071058377247454
267,0.9805742608019503
268,0.9625986423450275
269,0.986497171911038
270,0.9831182734714301
271,0.9805068692085815
272,0.9218787923470317
273,0.9845230285477604
274,0.8957639020782947
275,0.983605009608761
276,0.9124702371401945
277,0.9763946161653309
278,0.9443333642931538
279,0.9370245945794524
280,0.8987717357709262
281,0.9959779103150603
282,0.9549103874994883
283,0.9582321055571568
284,0.9255256283293581
285,0.9699271597253426
286,0.8771452807298656
287,0.9701830131341274
288,0.9305328205499023
289,0.9034997697952986
290,0.986481106281452
291,0.8678024470566522
292,0.9534855606493629
293,0.975490679878177
294,0.930451241594752
295,0.9693991593639084
296,0.8129612943661336
297,0.8361808285604398
298,0.9693991593639084
299,0.8414050902161295
300,0.9736917442965652
301,0.9582321055571568
302,0.9476285611536358
303,0.87147692791687
304,0.8914615740090868
305,0.9534855606493629
306,0.9560332634311318
307,0.9328173204614629
308,0.9859557655097293
309,0.9532985239174057
310,0.9907524956829737
311,0.9764409426018729
312,0.9414366830661395
313,0.9780418705285432
314,0.9157673192308892
315,0.9923088623495998
316,0.9882714636646353
317,0.9353482106536708
318,0.9414661416106928
319,0.9329172204782562
320,0.9834796153891877
321,0.9806439966853573
322,0.8414050902161295
323,0.9806439966853573
324,0.9825650868300179
325,0.9825650868300179
326,0.9198876004158006
327,0.9826348823422419
328,0.9793038840172084
329,0.9356392361408155
330,0.9831182734714301
331,0.9587530376799198
332,0.9691931182963102
333,0.9901673912336066
334,0.8916159574882114
335,0.9879229183648066
336,0.9071058377247454
337,0.9663947384385747
338,0.958213905668021
339,0.949555420786307
340,0.9163214729469892
341,0.9575981035447606
342,0.9788472002641928
343,0.8969238327120832
344,0.9527148782410794
345,0.9778441094946411
346,0.9523520981499511
347,0.9313918210934121
348,0.9624950768187117
349,0.9909745920778761
350,0.9736917442965652
351,0.9911932895536801
352,0.9959310395899982
353,0.9731035618952925
354,0.895486829955938
355,0.9750668056529419
356,0.9592358150598901
357,0.8987717357709262
358,0.9367313616925044
359,0.9788472002641928
360,0.9576296276018047
361,0.9662890023821128
362,0.9589053455376608
363,0.9592358150598901
364,0.7976393580173794
365,0.9799346823453431
366,0.9699271597253426
367,0.978372018349397
368,0.9806439966853573
369,0.8914615740090868
370,0.9456623143885863
371,0.9842338028576743
372,0.9699271597253426
373,0.8361808285604398
374,0.930451241594752
375,0.9302062570109835
376,0.9672488119813241
377,0.8361808285604398
378,0.9820654101165694
379,0.983605009608761
380,0.8914615740090868
381,0.8361808285604398
382,0.9161350326292139
383,0.994854239876705
384,0.9124702371401945
385,0.9242519189126996
386,0.975490679878177
387,0.907004391129994
388,0.9090729353877058
389,0.9353555921794474
390,0.9842338028576743
391,0.9756997508697761
392,0.9958538069048936
393,0.9446752640364299
394,0.9901466523086562
395,0.8914615740090868
396,0.9845726193305796
397,0.9736917442965652
398,0.9527148782410794
399,0.9742511229236918
400,0.9582321055571568
401,0.9430298503651107
402,0.9693991593639084
403,0.9796214190018381
404,0.975490679878177
405,0.983605009608761
406,0.9094777045252801
407,0.8618954385486965
408,0.975490679878177
409,0.9842338028576743
410,0.9367313616925044
411,0.9929865027681679
412,0.8914615740090868
413,0.8678024470566522
414,0.9355150545860935
415,0.9806439966853573
416,0.9560630483394219
417,0.9873617152795133
418,0.8371064411464977
419,0.9166208544323755
420,0.9039763794243529
421,0.9822740265505999
422,0.913849886255401
423,0.9163214729469892
424,0.8866347688429205
425,0.9612799053204568
426,0.9736917442965652
427,0.9528130821789885
428,0.9214907443097029
429,0.9588364973781967
430,0.9759517122868685
431,0.9476285611536358
432,0.9518195996389959
433,0.9071058377247454
434,0.8414050902161295
435,0.9739177625078871
436,0.991148007823411
437,0.9341066256391194
438,0.7736674249797315
439,0.9414366830661395
440,0.8701244180872508
441,0.9534855606493629
442,0.9806439966853573
443,0.9497485308069846
444,0.9587530376799198
445,0.8344796638128624
446,0.9851504239634434
447,0.8678024470566522
448,0.9732566830202054
449,0.9845230285477604
450,0.9529076217567582
451,0.9353482106536708
452,0.9214907443097029
453,0.9426566897202555
454,0.902148082069123
455,0.9540446756734531
456,0.9726448065542516
457,0.9788297664578889
458,0.8571202083077728
459,0.9671148473190647
460,0.9582321055571568
461,0.8344796638128624
462,0.9933852978796666
463,0.9273004113776078
464,0.9695637351607524
465,0.9828873115333373
466,0.9831182734714301
467,0.6254729664329794
468,0.9500469930610079
469,0.9313918210934121
470,0.9820654101165694
471,0.9799436098489204
472,0.9447944357689162
473,0.9724955844006499
474,0.9305328205499023
475,0.9248785682111837
476,0.9034997697952986
477,0.9463190724594358
478,0.9805742608019503
479,0.9933852978796666
480,0.9582321055571568
481,0.9582321055571568
482,0.8862907211074256
483,0.983605009608761
484,0.9788472002641928
485,0.9806439966853573
486,0.9466309071428719
487,0.9163214729469892
488,0.9820484828565638
489,0.9806150955089283
490,0.9466309071428719
491,0.9161350326292139
492,0.9671148473190647
493,0.7736674249797315
494,0.9582321055571568
495,0.9645105737222762
496,0.9872474767226388
497,0.9341143059028384
498,0.9793038840172084
499,0.9818340060828114
500,0.9230104684630882
501,0.9430298503651107
502,0.9756799485145625
503,0.9248785682111837
504,0.9695637351607524
505,0.9660112203964902
506,0.983605009608761
507,0.9426566897202555
508,0.9328173204614629
509,0.9691931182963102
510,0.5545966246777704
511,0.8344796638128624
512,0.9884644983273388
513,0.9501461855533531
514,0.8414050902161295
515,0.9519185365803512
516,0.9863171027718524
517,0.9625986423450275
518,0.9282532586325297
519,0.9567821896191402
520,0.906444999275847
521,0.9809754233838457
522,0.8977694494966578
523,0.9658819013440374
524,0.898477141641694
525,0.9506896522853119
526,0.8356751358948573
527,0.9257518049033163
528,0.9735355378040291
529,0.9377896231367118
530,0.9732566830202054
531,0.8852246973812395
532,0.9157673192308892
533,0.9582321055571568
534,0.8903765681110006
535,0.9825650868300179
536,0.9894871390138048
537,0.9969092369287721
538,0.9157673192308892
539,0.9030576299096491
540,0.9547812541646852
541,0.8654176802164162
542,0.9676864964783872
543,0.9535231684462256
544,0.9528860945539664
545,0.9430490367674648
546,0.9456730101845287
547,0.9596732031986234
548,0.8847183916805351
549,0.9257793603938229
550,0.9739940735256848
551,0.9632635428865655
552,0.8414050902161295
553,0.9361883035661951
554,0.83594096471656
555,0.9370245945794524
556,0.9466309071428719
557,0.9549907574801809
558,0.9214907443097029
559,0.9506896522853119
560,0.915699968212998
561,0.8499004773185862
562,0.9463190724594358
563,0.9829311048298986
564,0.9582321055571568
565,0.9928230385040173
566,0.8570503576234965
567,0.9546580278618367
568,0.898403247986876
569,0.9161350326292139
570,0.8371064411464977
571,0.8344796638128624
572,0.9576835666622036
573,0.8129612943661336
574,0.898403247986876
575,0.983605009608761
576,0.9442466888678801
577,0.986497171911038
578,0.9742987533577239
579,0.874320318477467
580,0.9250596784173764
581,0.9863171027718524
582,0.9803915041744222
583,0.8618954385486965
584,0.9497485308069846
585,0.9805742608019503
586,0.9870672189266947
587,0.9878743678635457
588,0.9157673192308892
589,0.9670629730501663
590,0.9273004113776078
591,0.9164870068693098
592,0.9586641872026352
593,0.8707356277991373
594,0.9883237357688767
595,0.983605009608761
596,0.9430298503651107
597,0.9318669521190135
598,0.8499004773185862
599,0.9198876004158006
600,0.9329172204782562
601,0.9806150955089283
602,0.9068012491639423
603,0.9959779103150603
604,0.9456893378732744
605,0.9075963074746535
606,0.9328173204614629
607,0.9582321055571568
608,0.9403130339017278
609,0.9820222581398622
610,0.9483737220285636
611,0.9800706753213861
612,0.915900502636079
613,0.9688020734621142
614,0.8356751358948573
615,0.9736917442965652
616,0.8809854298539617
617,0.9695637351607524
618,0.898403247986876
619,0.9798685024722688
620,0.9370245945794524
621,0.9699271597253426
622,0.9632635428865655
623,0.9519185365803512
624,0.8914615740090868
625,0.9075963074746535
626,0.9830402605067046
627,0.9567268435008158
628,0.949555420786307
629,0.9862503739184675
630,0.9924895142305328
631,0.9328173204614629
632,0.9788472002641928
633,0.9442466888678801
634,0.9800706753213861
635,0.8656669956067526
636,0.9765632956596679
637,0.9769970454541936
638,0.930451241594752
639,0.9034997697952986
640,0.983605009608761
641,0.9631974713503111
642,0.9448716276269505
643,0.9430298503651107
644,0.981097221898705
645,0.9414020653740363
646,0.906444999275847
647,0.9214907443097029
648,0.9448135279733672
649,0.9534855606493629
650,0.9500469930610079
651,0.9327665579194991
652,0.9582321055571568
653,0.9254730230044291
654,0.9672488119813241
655,0.9494143128457475
656,0.9726448065542516
657,0.9692615187484
658,0.9254730230044291
659,0.983605009608761
660,0.949345448933548
661,0.9918593205120925
662,0.9123648431012612
663,0.9494143128457475
664,0.9430298503651107
665,0.8855543364725214
666,0.9579666267520425
667,0.9034997697952986
668,0.960071689039847
669,0.8987717357709262
670,0.9157673192308892
671,0.8718302746837484
672,0.9660112203964902
673,0.9142383774050167
674,0.8430552625443796
675,0.9494143128457475
676,0.9645105737222762
677,0.8371064411464977
678,0.9456730101845287
679,0.969690332128931
680,0.9756997508697761
681,0.9582321055571568
682,0.8344796638128624
683,0.9071058377247454
684,0.9456730101845287
685,0.9651204891803948
686,0.9351493016317911
687,0.9161350326292139
688,0.9544037189945453
689,0.9693991593639084
690,0.9207266374312829
691,0.9933852978796666
692,0.9579666267520425
693,0.9353482106536708
694,0.9465738084200942
695,0.9829593137225723
696,0.9473249658467713
697,0.9858843175972669
698,0.9631974713503111
699,0.9576835666622036
700,0.9788472002641928
701,0.9218748825836931
702,0.983605009608761
703,0.9335090352257931
704,0.8318901367479498
705,0.9436186144963435
706,0.8499004773185862
707,0.983605009608761
708,0.975490679878177
709,0.9720709344580614
710,0.9672488119813241
711,0.9078057691433091
712,0.9763946161653309
713,0.9650407233173233
714,0.9755151398202615
715,0.9759216815242173
716,0.9034997697952986
717,0.9731158324408484
718,0.9695637351607524
719,0.9743052717684171
720,0.9367313616925044
721,0.9393950852355947
722,0.8430552625443796
723,0.9023016683474623
724,0.9015210027353008
725,0.9341143059028384
726,0.9587530376799198
727,0.9505505415557205
728,0.983605009608761
729,0.9436186144963435
730,0.8987717357709262
731,0.7977132880990151
732,0.9736917442965652
733,0.9905786097314162
734,0.975490679878177
735,0.8344796638128624
736,0.9071058377247454
737,0.9161350326292139
738,0.9671148473190647
739,0.9695637351607524
740,0.9731035618952925
741,0.986497171911038
742,0.9622088150452065
743,0.9672488119813241
744,0.9370245945794524
745,0.9815548123730856
746,0.9602038581463215
747,0.9335090352257931
748,0.9693991593639084
749,0.979332684214294
750,0.975490679878177
751,0.895486829955938
752,0.8198520204903339
753,0.9328173204614629
754,0.971112378206301
755,0.9450293369040703
756,0.9157673192308892
757,0.9740566343255388
758,0.9847291607487029
759,0.9551813079099798
760,0.9671148473190647
761,0.9218787923470317
762,0.9466852154903561
763,0.9534855606493629
764,0.9580414849318754
765,0.9671148473190647
766,0.9793038840172084
767,0.9361883035661951
768,0.9549907574801809
769,0.961372787140632
770,0.9725554908101361
771,0.9755151398202615
772,0.9161350326292139
773,0.9718051994664255
774,0.9124702371401945
775,0.9709693737469344
776,0.8361808285604398
777,0.8977694494966578
778,0.9725923642869208
779,0.9124702371401945
780,0.9163214729469892
781,0.8361808285604398
782,0.9582321055571568
783,0.9933852978796666
784,0.8971783898203419
785,0.9759517122868685
786,0.9511782278673128
787,0.9780418705285432
788,0.9068012491639423
789,0.979332684214294
790,0.9424486740321766
791,0.868306693645582
792,0.9672488119813241
793,0.8656669956067526
794,0.9678006781165291
795,0.9505505415557205
796,0.9468668602583262
797,0.9449806749176543
798,0.9720709344580614
799,0.8793112083974495
800,0.9922409125214977
801,0.9436186144963435
802,0.9672488119813241
803,0.9560332634311318
804,0.9671148473190647
805,0.9494143128457475
806,0.9763946161653309
807,0.8356751358948573
808,0.874320318477467
809,0.9923717259261796
810,0.9800706753213861
811,0.9799346823453431
812,0.7976393580173794
813,0.993578837199653
814,0.8371064411464977
815,0.8903765681110006
816,0.993578837199653
817,0.9806150955089283
818,0.9465738084200942
819,0.9506896522853119
820,0.9329172204782562
821,0.9398394244455421
822,0.9534855606493629
823,0.9672488119813241
824,0.9681071995571732
825,0.9923088623495998
826,0.8356751358948573
827,0.9908189764450182
828,0.971795355513694
829,0.9725554908101361
830,0.980528751620245
831,0.975490679878177
832,0.9892811947108039
833,0.9767988945747672
834,0.9648636444604325
835,0.9528860945539664
836,0.9850506618313433
837,0.9387996572504201
838,0.9754325630485433
839,0.9157673192308892
840,0.9582321055571568
841,0.9463190724594358
842,0.980528751620245
843,0.975490679878177
844,0.9370245945794524
845,0.9596732031986234
846,0.9738754335823161
847,0.8499004773185862
848,0.981279977336542
849,0.9590618666837382
850,0.9582321055571568
851,0.9671148473190647
852,0.9592358150598901
853,0.9257793603938229
854,0.8361808285604398
855,0.8987717357709262
856,0.9705584328483007
857,0.9514828063586059
858,0.9857067243378197
859,0.9476093113937747
860,0.9800661752108593
861,0.9463190724594358
862,0.9527263301786948
863,0.9255256283293581
864,0.9790386856483083
865,0.8803407868883865
866,0.9582321055571568
867,0.9726274467206508
868,0.9230104684630882
869,0.9858565003620565
870,0.9575981035447606
871,0.8987717357709262
872,0.8916159574882114
873,0.9743636627203599
874,0.8618954385486965
875,0.9549907574801809
876,0.9725204470525618
877,0.9873617152795133
878,0.8916159574882114
879,0.9551251984769924
880,0.9466309071428719
881,0.8987717357709262
882,0.9732566830202054
883,0.9799346823453431
884,0.9646222715421487
885,0.9068012491639423
886,0.9933852978796666
887,0.9767988945747672
888,0.9829311048298986
889,0.9463190724594358
890,0.9957007745575208
891,0.9957007745575208
892,0.8980137653580688
893,0.884840073055951
894,0.9911211232318545
895,0.9207266374312829
896,0.9736917442965652
897,0.9276908329255946
898,0.9555369882048098
899,0.9788472002641928
900,0.9830402605067046
901,0.949555420786307
902,0.9735970858587312
903,0.9731173414100324
904,0.9750668056529419
905,0.9933852978796666
906,0.9575981035447606
907,0.9945393052878895
908,0.9964513949974405
909,0.930451241594752
910,0.9306514315744008
911,0.9788472002641928
912,0.9207266374312829
913,0.9534855606493629
914,0.9902588904075925
915,0.9548674714375804
916,0.9221591402380432
917,0.9248785682111837
918,0.945554862262636
919,0.983771813671885
920,0.9612799053204568
921,0.9859704389844346
922,0.9914614473316357
923,0.9124702371401945
924,0.8654176802164162
925,0.8903765681110006
926,0.983605009608761
927,0.9535231684462256
928,0.9430298503651107
929,0.9829311048298986
930,0.9625986423450275
931,0.9904246889344827
932,0.9691931182963102
933,0.9575981035447606
934,0.9361883035661951
935,0.9456606750916977
936,0.8361808285604398
937,0.9590890832309167
938,0.9672488119813241
939,0.8356751358948573
940,0.9671148473190647
941,0.9806439966853573
942,0.9370245945794524
943,0.9345681820758606
944,0.9750668056529419
945,0.9595276159550059
946,0.868306693645582
947,0.9582321055571568
948,0.8499004773185862
949,0.9411513452333751
950,0.9901673912336066
951,0.9736917442965652
952,0.8809854298539617
953,0.9731035618952925
954,0.9587530376799198
955,0.9650407233173233
956,0.8610914738044733
957,0.9124702371401945
958,0.8914615740090868
959,0.8809854298539617
960,0.8866347688429205
961,0.9034997697952986
962,0.9552901541854304
963,0.9820484828565638
964,0.8499004773185862
965,0.9124702371401945
966,0.9756997508697761
967,0.9709947983011528
968,0.9695637351607524
969,0.9313918210934121
970,0.9805068692085815
971,0.8430552625443796
972,0.9672488119813241
973,0.9707471912082853
974,0.9711426368779934
975,0.8676039470990061
976,0.9172005573467855
977,0.9034997697952986
978,0.9123648431012612
979,0.9071058377247454
980,0.8344796638128624
981,0.9806439966853573
982,0.9536205447361366
983,0.9967633750168344
984,0.8361808285604398
985,0.9700084935606191
986,0.9466309071428719
987,0.9817800047301891
988,0.9829311048298986
989,0.9671148473190647
990,0.9463755848961839
991,0.9549907574801809
992,0.9560332634311318
993,0.975490679878177
994,0.9721291226443115
995,0.868306693645582
996,0.9690900730484101
997,0.8364887400855244
998,0.8914615740090868
999,0.9698795679407396
1000,0.9843970544265177
1001,0.9736917442965652
1002,0.9658448149594212
1003,0.9731173414100324
1004,0.9456730101845287
1005,0.986497171911038
1006,0.8718302746837484
1007,0.9820222581398622
1008,0.9476285611536358
1009,0.9736917442965652
1010,0.9799346823453431
1011,0.9198618236951479
1012,0.9699271597253426
1013,0.9433710969870823
1014,0.9547812541646852
1015,0.9579666267520425
1016,0.9858843175972669
1017,0.9534855606493629
1018,0.8900779749343236
1019,0.8987717357709262
1020,0.9671148473190647
1021,0.9124702371401945
1022,0.9297553284684704
1023,0.8499004773185862
1024,0.9501086508757629
1025,0.9800661752108593
1026,0.9214907443097029
1027,0.980528751620245
1028,0.9805742608019503
1029,0.9476285611536358
1030,0.9305328205499023
1031,0.9660112203964902
1032,0.9928230385040173
1033,0.9678056033255376
1034,0.9157673192308892
1035,0.975490679878177
1036,0.9212183987473198
1037,0.7977132880990151
1038,0.9382066544162936
1039,0.9071058377247454
1040,0.9736917442965652
1041,0.9506896522853119
1042,0.9736917442965652
1043,0.9456730101845287
1044,0.9393950852355947
1045,0.9255256283293581
1046,0.9734476800936233
1047,0.9430298503651107
1048,0.9799436098489204
1049,0.8903765681110006
1050,0.9834796153891877
1051,0.930451241594752
1052,0.9488273051387438
1053,0.9830402605067046
1054,0.9579666267520425
1055,0.9767988945747672
1056,0.9163214729469892
1057,0.9071058377247454
1058,0.9671148473190647
1059,0.9528860945539664
1060,0.9506896522853119
1061,0.9645105737222762
1062,0.9534855606493629
1063,0.9034997697952986
1064,0.8618954385486965
1065,0.9764409426018729
1066,0.9858565003620565
1067,0.9691931182963102
1068,0.8414050902161295
1069,0.9090729353877058
1070,0.9799960016575974
1071,0.748621005710188
1072,0.983605009608761
1073,0.9012698721371015
1074,0.9774143897970411
1075,0.9592358150598901
1076,0.9124702371401945
1077,0.9353555921794474
1078,0.9805742608019503
1079,0.9862562556438036
1080,0.884840073055951
1081,0.9968707936581784
1082,0.9651113623354496
1083,0.9582321055571568
1084,0.9882714636646353
1085,0.9034997697952986
1086,0.9959779103150603
1087,0.9805742608019503
1088,0.9788472002641928
1089,0.9199139391525126
1090,0.9820222581398622
1091,0.8113533400476532
1092,0.9549189684977707
1093,0.9582321055571568
1094,0.9549103874994883
1095,0.9960278565038642
1096,0.9793038840172084
1097,0.975490679878177
1098,0.9733363971889925
1099,0.9248785682111837
1100,0.8499004773185862
1101,0.9163214729469892
1102,0.9759517122868685
1103,0.993578837199653
1104,0.9506896522853119
1105,0.9582321055571568
1106,0.9736917442965652
1107,0.9863186067901544
1108,0.9858565003620565
1109,0.9513410722868437
1110,0.9770771472576899
1111,0.9800706753213861
1112,0.9904149938638629
1113,0.9865039102746586
1114,0.9534855606493629
1115,0.9218787923470317
1116,0.9248785682111837
1117,0.9015210027353008
1118,0.8916159574882114
1119,0.8656669956067526
1120,0.9514828063586059
1121,0.9619431064765515
1122,0.9514828063586059
1123,0.8707356277991373
1124,0.9660112203964902
1125,0.9579666267520425
1126,0.9257793603938229
1127,0.9789847179913913
1128,0.9781881285112544
1129,0.8618954385486965
1130,0.983605009608761
1131,0.9726448065542516
1132,0.8916159574882114
1133,0.7765431132985351
1134,0.9929865027681679
1135,0.913849886255401
1136,0.8755685327637938
1137,0.9831182734714301
1138,0.9549907574801809
1139,0.9844077482416568
1140,0.8982646239219053
1141,0.9436186144963435
1142,0.9695637351607524
1143,0.898477141641694
1144,0.9736917442965652
1145,0.9759517122868685
1146,0.9959779103150603
1147,0.9443333642931538
1148,0.8903765681110006
1149,0.9370245945794524
1150,0.9806150955089283
1151,0.9918161667752543
1152,0.9806439966853573
1153,0.975490679878177
1154,0.8211326982196793
1155,0.993578837199653
1156,0.9430298503651107
1157,0.9770771472576899
1158,0.9596732031986234
1159,0.9560332634311318
1160,0.906444999275847
1161,0.9624950768187117
1162,0.9885961976908291
1163,0.8914615740090868
1164,0.8933361692658273
1165,0.9783582192137751
1166,0.9845726193305796
1167,0.9869651187366238
1168,0.9546580278618367
1169,0.9497485308069846
1170,0.9830402605067046
1171,0.983771813671885
1172,0.9806439966853573
1173,0.9592358150598901
1174,0.983605009608761
1175,0.9759517122868685
1176,0.9536205447361366
1177,0.979332684214294
1178,0.9535231684462256
1179,0.9779543739095203
1180,0.898403247986876
1181,0.9401686973400253
1182,0.9811423533143702
1183,0.9731035618952925
1184,0.9473249658467713
1185,0.9855261682817644
1186,0.9463755848961839
1187,0.9305328205499023
1188,0.8361808285604398
1189,0.9914614473316357
1190,0.9534855606493629
1191,0.9463190724594358
1192,0.9736917442965652
1193,0.9770247659058047
1194,0.9230104684630882
1195,0.8361808285604398
1196,0.9514828063586059
1197,0.9305328205499023
1198,0.9765639139632241
1199,0.9731093957124735
1200,0.983605009608761
1201,0.9845230285477604
1202,0.9582321055571568
1203,0.9739177625078871
1204,0.9793038840172084
1205,0.9355150545860935
1206,0.8328304051635738
1207,0.9199139391525126
1208,0.9786716318640071
1209,0.9248785682111837
1210,0.9393950852355947
1211,0.8903765681110006
1212,0.9536205447361366
1213,0.9805742608019503
1214,0.9788472002641928
1215,0.9755151398202615
1216,0.9359076850830411
1217,0.9840531837882542
1218,0.9827685640031605
1219,0.9820654101165694
1220,0.9534319391204685
1221,0.9779913348404488
1222,0.9230104684630882
1223,0.9689946485088643
1224,0.9199139391525126
1225,0.9769970454541936
1226,0.9663947384385747
1227,0.9736917442965652
1228,0.9034997697952986
1229,0.9164903803404555
1230,0.9759517122868685
1231,0.9779543739095203
1232,0.9502945210203582
1233,0.9948904225078481
1234,0.9473249658467713
1235,0.9456730101845287
1236,0.8499004773185862
1237,0.9353555921794474
1238,0.9736917442965652
1239,0.975490679878177
1240,0.9430298503651107
1241,0.892000134713686
1242,0.9580414849318754
1243,0.9575625724175337
1244,0.983605009608761
1245,0.9858676983664708
1246,0.9461689713622499
1247,0.9700084935606191
1248,0.983605009608761
1249,0.906444999275847
1250,0.9610758150567136
1251,0.9106278613415634
1252,0.9644411331162959
1253,0.9124702371401945
1254,0.9671148473190647
1255,0.9794485921549334
1256,0.9933852978796666
1257,0.9696026391443189
1258,0.9534855606493629
1259,0.9360304377422536
